date,concept,cat,type,cord,usd
2019-01-01,Ministerio de Educación,corriente,ejecutado,13002065963.8,385763744.8
2005-01-01,Ministerio de Educación,total,ejecutado,2583572059.89,151603118.3
2006-01-01,Ministerio de Educación,total,ejecutado,2961293916.72,165492947
2007-01-01,Ministerio de Educación,total,ejecutado,3553523456.16,189133357.7
2008-01-01,Ministerio de Educación,total,ejecutado,4519473143.15,229086873.1
2009-01-01,Ministerio de Educación,total,ejecutado,4980337016.15,240430199.8
2010-01-01,Ministerio de Educación,total,ejecutado,4942967177.78,227263074.5
2011-01-01,Ministerio de Educación,total,ejecutado,5457256800.82,238960500.8
2012-01-01,Ministerio de Educación,total,ejecutado,6045597141.16,252112543.7
2013-01-01,Ministerio de Educación,total,ejecutado,6974299937.63,276996159.8
2014-01-01,Ministerio de Educación,total,ejecutado,8618341497.28,325992466.4
2015-01-01,Ministerio de Educación,total,ejecutado,9849248385.93,354811406
2016-01-01,Ministerio de Educación,total,ejecutado,11671856656.9,400440507.1
2017-01-01,Ministerio de Educación,total,ejecutado,12742248959.36,416353334.2
2018-01-01,Ministerio de Educación,total,ejecutado,12922188144.71,402126429.8
2019-01-01,Ministerio de Educación,total,ejecutado,13937758153,413525188.5
2005-01-01,Ministerio de Energía y Minas,capital,actualizado,0,0
2006-01-01,Ministerio de Energía y Minas,capital,actualizado,0,0
2007-01-01,Ministerio de Energía y Minas,capital,actualizado,218295588,11618602.8
2008-01-01,Ministerio de Energía y Minas,capital,actualizado,209759995,10632491.8
2009-01-01,Ministerio de Energía y Minas,capital,actualizado,280033217.94,13518852.7
2010-01-01,Ministerio de Energía y Minas,capital,actualizado,356155789.3,16374994.4
2011-01-01,Ministerio de Energía y Minas,capital,actualizado,478097320.27,20934762.5
2012-01-01,Ministerio de Energía y Minas,capital,actualizado,348308920.96,14525124
2013-01-01,Ministerio de Energía y Minas,capital,actualizado,394394319,15664039.8
2014-01-01,Ministerio de Energía y Minas,capital,actualizado,214887869.66,8128225.9
2015-01-01,Ministerio de Energía y Minas,capital,actualizado,172528624,6215207.6
2016-01-01,Ministerio de Energía y Minas,capital,actualizado,238164773,8171007
2017-01-01,Ministerio de Energía y Minas,capital,actualizado,361560993.34,11814015.4
2018-01-01,Ministerio de Energía y Minas,capital,actualizado,313881540,9767700.5
2019-01-01,Ministerio de Energía y Minas,capital,actualizado,223523492,6631812.2
2020-01-01,Ministerio de Energía y Minas,capital,actualizado,391585996,11360727
2005-01-01,Ministerio de Energía y Minas,corriente,actualizado,0,0
2006-01-01,Ministerio de Energía y Minas,corriente,actualizado,0,0
2007-01-01,Ministerio de Energía y Minas,corriente,actualizado,41360888,2201399.2
2008-01-01,Ministerio de Energía y Minas,corriente,actualizado,62408222,3163400.7
2009-01-01,Ministerio de Energía y Minas,corriente,actualizado,114564837,5530719.4
2010-01-01,Ministerio de Energía y Minas,corriente,actualizado,118560832.61000001,5451077.9
2011-01-01,Ministerio de Energía y Minas,corriente,actualizado,115583665.36000001,5061138.1
2012-01-01,Ministerio de Energía y Minas,corriente,actualizado,119686296,4991139.1
2013-01-01,Ministerio de Energía y Minas,corriente,actualizado,140254035,5570427.1
2014-01-01,Ministerio de Energía y Minas,corriente,actualizado,201101284.34,7606742.4
2015-01-01,Ministerio de Energía y Minas,corriente,actualizado,255761351,9213601
2016-01-01,Ministerio de Energía y Minas,corriente,actualizado,385602474,13229330.6
2017-01-01,Ministerio de Energía y Minas,corriente,actualizado,362579020.00000006,11847279.4
2018-01-01,Ministerio de Energía y Minas,corriente,actualizado,263879825,8211693.8
2019-01-01,Ministerio de Energía y Minas,corriente,actualizado,354122411,10506606.2
2020-01-01,Ministerio de Energía y Minas,corriente,actualizado,130053893,3773134.9
2005-01-01,Ministerio de Energía y Minas,total,actualizado,0,0
2006-01-01,Ministerio de Energía y Minas,total,actualizado,0,0
2007-01-01,Ministerio de Energía y Minas,total,actualizado,259656476,13820002
2008-01-01,Ministerio de Energía y Minas,total,actualizado,272168217,13795892.5
2009-01-01,Ministerio de Energía y Minas,total,actualizado,394598054.94,19049572.1
2010-01-01,Ministerio de Energía y Minas,total,actualizado,474716621.91,21826072.3
2011-01-01,Ministerio de Energía y Minas,total,actualizado,593680985.63,25995900.7
2012-01-01,Ministerio de Energía y Minas,total,actualizado,467995216.96,19516263.1
2013-01-01,Ministerio de Energía y Minas,total,actualizado,534648354,21234466.9
2014-01-01,Ministerio de Energía y Minas,total,actualizado,415989154,15734968.3
2015-01-01,Ministerio de Energía y Minas,total,actualizado,428289975,15428808.6
2016-01-01,Ministerio de Energía y Minas,total,actualizado,623767247,21400337.6
2017-01-01,Ministerio de Energía y Minas,total,actualizado,724140013.34,23661294.8
2018-01-01,Ministerio de Energía y Minas,total,actualizado,577761365,17979394.2
2019-01-01,Ministerio de Energía y Minas,total,actualizado,577645903,17138418.4
2020-01-01,Ministerio de Energía y Minas,total,actualizado,521639889,15133861.9
2005-01-01,Ministerio de Energía y Minas,capital,ejecutado,0,0
2006-01-01,Ministerio de Energía y Minas,capital,ejecutado,0,0
2007-01-01,Ministerio de Energía y Minas,capital,ejecutado,174954097.89,9311787.7
2008-01-01,Ministerio de Energía y Minas,capital,ejecutado,196562047.8,9963503.1
2009-01-01,Ministerio de Energía y Minas,capital,ejecutado,268367651.47,12955687.1
2010-01-01,Ministerio de Energía y Minas,capital,ejecutado,331409111.53,15237215
2011-01-01,Ministerio de Energía y Minas,capital,ejecutado,473919178.86,20751811.5
2012-01-01,Ministerio de Energía y Minas,capital,ejecutado,333393438.35,13903120.9
2013-01-01,Ministerio de Energía y Minas,capital,ejecutado,287619813.78,11423309.1
2014-01-01,Ministerio de Energía y Minas,capital,ejecutado,197466468.61,7469253.9
2015-01-01,Ministerio de Energía y Minas,capital,ejecutado,165144917.07,5949215.4
2016-01-01,Ministerio de Energía y Minas,capital,ejecutado,171861271.09,5896252.5
2017-01-01,Ministerio de Energía y Minas,capital,ejecutado,323879362.14,10582767
2018-01-01,Ministerio de Energía y Minas,capital,ejecutado,281372112.97,8756037.4
2019-01-01,Ministerio de Energía y Minas,capital,ejecutado,207245992.98,6148868.2
2005-01-01,Ministerio de Energía y Minas,corriente,ejecutado,0,0
2006-01-01,Ministerio de Energía y Minas,corriente,ejecutado,0,0
2007-01-01,Ministerio de Energía y Minas,corriente,ejecutado,35022729.47,1864055.9
2008-01-01,Ministerio de Energía y Minas,corriente,ejecutado,59390352.49,3010428.4
2009-01-01,Ministerio de Energía y Minas,corriente,ejecutado,98026412.78,4732312.3
2010-01-01,Ministerio de Energía y Minas,corriente,ejecutado,107208231.91,4929118.8
2011-01-01,Ministerio de Energía y Minas,corriente,ejecutado,109118402.32,4778039.4
2012-01-01,Ministerio de Energía y Minas,corriente,ejecutado,103870202.83,4331578.9
2013-01-01,Ministerio de Energía y Minas,corriente,ejecutado,135994207.88,5401240.8
2014-01-01,Ministerio de Energía y Minas,corriente,ejecutado,152623155.16,5773036.4
2015-01-01,Ministerio de Energía y Minas,corriente,ejecutado,252383047.27,9091900.2
2016-01-01,Ministerio de Energía y Minas,corriente,ejecutado,292383590.34,10031157.6
2017-01-01,Ministerio de Energía y Minas,corriente,ejecutado,344007456.13,11240453.1
2018-01-01,Ministerio de Energía y Minas,corriente,ejecutado,230935363.24,7186492.9
2019-01-01,Ministerio de Energía y Minas,corriente,ejecutado,339258147.29,10065592.2
2005-01-01,Ministerio de Energía y Minas,total,ejecutado,0,0
2006-01-01,Ministerio de Energía y Minas,total,ejecutado,0,0
2007-01-01,Ministerio de Energía y Minas,total,ejecutado,209976827.36,11175843.6
2008-01-01,Ministerio de Energía y Minas,total,ejecutado,255952400.29,12973931.5
2009-01-01,Ministerio de Energía y Minas,total,ejecutado,366394064.25,17687999.4
2010-01-01,Ministerio de Energía y Minas,total,ejecutado,438617343.44,20166333.8
2011-01-01,Ministerio de Energía y Minas,total,ejecutado,583037581.18,25529850.9
2012-01-01,Ministerio de Energía y Minas,total,ejecutado,437263641.18,18234699.8
2013-01-01,Ministerio de Energía y Minas,total,ejecutado,423614021.66,16824549.9
2014-01-01,Ministerio de Energía y Minas,total,ejecutado,350089623.77,13242290.3
2015-01-01,Ministerio de Energía y Minas,total,ejecutado,417527964.34,15041115.7
2016-01-01,Ministerio de Energía y Minas,total,ejecutado,464244861.43,15927410.1
2017-01-01,Ministerio de Energía y Minas,total,ejecutado,667886818.27,21823220.1
2018-01-01,Ministerio de Energía y Minas,total,ejecutado,512307476.21,15942530.3
2019-01-01,Ministerio de Energía y Minas,total,ejecutado,546504140.27,16214460.4
2005-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,187900192.55,11025918.558
2006-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,311586465.16,17413118.6575
2007-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,162460207,8646810.6419
2008-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,192993907,9782638.2133
2009-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,59021064,2849294.3681
2010-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,46233861,2125696.777
2011-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,123083237,5389526.8315
2012-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,123119563,5134312.7054
2013-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,87897068.82,3490981.2798
2014-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,96400984,3646408.598
2015-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,21472078,773514.6771
2016-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,3753080,128761.4561
2017-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,2705000,88385.9492
2018-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,2691019,83741.9987
2019-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,979662,29066.0025
2020-01-01,"Ministerio de Fomento, Industria y Comercio",capital,actualizado,1059295,30732.3587
2005-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,77837241,4567462.4831
2006-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,90926013,5081432.0597
2007-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,87709112,4668245.2093
2008-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,129057210,6541760.8974
2009-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,170538517,8232898.6145
2010-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,181836510,8360307.2487
2011-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,206257378,9031527.7695
2012-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,266100432,11096878.4783
2013-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,236733653,9402278.8474
2014-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,250242191,9465518.2861
2015-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,205832669,7414959.5816
2016-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,193833469,6650079.3239
2017-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,196266484,6413012.7473
2018-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,197511563,6146375.4274
2019-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,185844809,5513907.5331
2020-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,actualizado,192221587,5576749.412
2005-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,265737433.55,15593381.0411
2006-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,402512478.16,22494550.7172
2007-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,250169319,13315055.8513
2008-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,322051117,16324399.1107
2009-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,229559581,11082192.9827
2010-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,228070371,10486004.0257
2011-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,329340615,14421054.601
2012-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,389219995,16231191.1837
2013-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,324630721.82,12893260.1272
2014-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,346643175,13111926.8841
2015-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,227304747,8188474.2587
2016-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,197586549,6778840.78
2017-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,198971484,6501398.6965
2018-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,200202582,6230117.4261
2019-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,186824471,5542973.5356
2020-01-01,"Ministerio de Fomento, Industria y Comercio",total,actualizado,193280882,5607481.7707
2005-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,158159173.87,9280725.8291
2006-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,259627195.67,14509356.6968
2007-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,107020405.4,5696072.887
2008-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,177267443.23,8985481.9309
2009-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,47143295.93,2275884.5484
2010-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,19578084.14,900142.6542
2011-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,96630151.34,4231208.1326
2012-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,93001567.24,3878336.7701
2013-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,74098165.55,2942934.4149
2014-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,92309686.06,3491653.4973
2015-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,21094852.01,759925.4083
2016-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,3735318.5,128152.0908
2017-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,2693319.82,88004.299
2018-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,2674502.07,83228.0073
2019-01-01,"Ministerio de Fomento, Industria y Comercio",capital,ejecutado,969944.84,28777.7
2005-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,77238896.22,4532351.8176
2006-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,89784295.81,5017626.7949
2007-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,84509610.68,4497954.3881
2008-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,117432994.06,5952542.8189
2009-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,142845739.1,6896005.1267
2010-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,155637667.68,7155761.6304
2011-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,185194470.3,8109232.346
2012-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,221204433.68,9224632.5982
2013-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,221570070.01,8800031.4111
2014-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,240865177.4,9110828.7218
2015-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,188921398.8,6805744.4088
2016-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,190769532.37,6544961.1432
2017-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,188467977.67000002,6158196.3391
2018-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,182069501.55,5665832.893
2019-01-01,"Ministerio de Fomento, Industria y Comercio",corriente,ejecutado,178769340.23,5303982.4846
